model,temperature,reference_dataset,private_id,sample_id,n_generated_asserts,max_ngram_score,max_ngram_ref_id,leaked,leak_reason,top1_ref_id,top1_ngram,top2_ref_id,top2_ngram,top3_ref_id,top3_ngram
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_49,2,6,0.383333,mbpp_659,False,below_threshold,mbpp_659,0.383333,mbpp_522,0.377358,mbpp_573,0.369231
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_50,0,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_50,1,8,0.559322,mbpp_706,True,ngram>=0.5,mbpp_706,0.559322,mbpp_751,0.460317,mbpp_887,0.454545
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_50,2,8,0.493333,mbpp_635,False,below_threshold,mbpp_635,0.493333,mbpp_68,0.48,mbpp_152,0.465753
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_51,0,7,0.446809,mbpp_625,False,below_threshold,mbpp_625,0.446809,mbpp_267,0.428571,mbpp_287,0.428571
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_51,1,1,0.333333,mbpp_267,False,below_threshold,mbpp_267,0.333333,mbpp_287,0.333333,mbpp_905,0.265306
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_51,2,5,0.446809,mbpp_625,False,below_threshold,mbpp_625,0.446809,mbpp_267,0.428571,mbpp_287,0.428571
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_52,0,4,0.554348,mbpp_332,True,ngram>=0.5,mbpp_332,0.554348,mbpp_242,0.289157,mbpp_708,0.277108
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_52,1,5,0.411765,mbpp_332,False,below_threshold,mbpp_332,0.411765,mbpp_168,0.372093,mbpp_84,0.315789
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_52,2,1,0.35,mbpp_332,False,below_threshold,mbpp_332,0.35,mbpp_168,0.181818,mbpp_548,0.18018
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_53,0,8,1.0,mbpp_281,True,ngram>=0.5,mbpp_281,1.0,mbpp_46,0.425532,mbpp_959,0.414634
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_53,1,8,1.0,mbpp_281,True,ngram>=0.5,mbpp_281,1.0,mbpp_46,0.425532,mbpp_959,0.414634
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_53,2,4,0.642857,mbpp_281,True,ngram>=0.5,mbpp_281,0.642857,mbpp_798,0.435897,mbpp_573,0.428571
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_54,0,4,0.467742,mbpp_859,False,below_threshold,mbpp_859,0.467742,mbpp_919,0.423077,mbpp_665,0.396226
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_54,1,4,0.355556,mbpp_824,False,below_threshold,mbpp_824,0.355556,mbpp_629,0.348837,mbpp_457,0.345455
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_54,2,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_55,0,8,0.472222,mbpp_143,False,below_threshold,mbpp_143,0.472222,mbpp_798,0.45,mbpp_701,0.44
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_55,1,8,0.480519,mbpp_635,False,below_threshold,mbpp_635,0.480519,mbpp_143,0.472222,mbpp_372,0.4625
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_55,2,4,0.423729,mbpp_701,False,below_threshold,mbpp_701,0.423729,mbpp_572,0.363636,mbpp_469,0.359375
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_56,0,8,0.777778,mbpp_600,True,ngram>=0.5,mbpp_600,0.777778,mbpp_887,0.516129,mbpp_77,0.472222
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_56,1,8,0.777778,mbpp_600,True,ngram>=0.5,mbpp_600,0.777778,mbpp_887,0.516129,mbpp_77,0.472222
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_56,2,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_57,0,8,0.404762,mbpp_555,False,below_threshold,mbpp_555,0.404762,mbpp_63,0.323077,mbpp_875,0.323077
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_57,1,8,0.487179,mbpp_555,False,below_threshold,mbpp_555,0.487179,mbpp_320,0.375,mbpp_63,0.359375
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_57,2,8,0.463415,mbpp_555,False,below_threshold,mbpp_555,0.463415,mbpp_875,0.348485,mbpp_63,0.328358
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_58,0,8,0.508772,mbpp_183,True,ngram>=0.5,mbpp_183,0.508772,mbpp_446,0.478261,mbpp_658,0.460317
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_58,1,8,0.462687,mbpp_316,False,below_threshold,mbpp_316,0.462687,mbpp_733,0.434783,mbpp_842,0.421875
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_58,2,8,0.457627,mbpp_183,False,below_threshold,mbpp_183,0.457627,mbpp_446,0.441176,mbpp_842,0.419355
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_59,0,4,0.469388,mbpp_221,False,below_threshold,mbpp_221,0.469388,mbpp_41,0.416667,mbpp_825,0.393939
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_59,1,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_59,2,4,0.521739,mbpp_824,True,ngram>=0.5,mbpp_824,0.521739,mbpp_629,0.456522,mbpp_665,0.428571
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_60,0,8,0.231884,mbpp_465,False,below_threshold,mbpp_465,0.231884,mbpp_301,0.230769,mbpp_796,0.220588
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_60,1,8,0.325,mbpp_56,False,below_threshold,mbpp_56,0.325,mbpp_887,0.325,mbpp_600,0.317073
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_60,2,8,0.325,mbpp_56,False,below_threshold,mbpp_56,0.325,mbpp_887,0.325,mbpp_600,0.317073
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_61,0,8,0.323944,mbpp_708,False,below_threshold,mbpp_708,0.323944,mbpp_868,0.32,mbpp_128,0.311828
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_61,1,4,0.441441,mbpp_607,False,below_threshold,mbpp_607,0.441441,mbpp_186,0.424779,mbpp_868,0.404255
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_61,2,8,0.404255,mbpp_868,False,below_threshold,mbpp_868,0.404255,mbpp_125,0.326923,mbpp_964,0.319149
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_62,0,5,0.461538,mbpp_179,False,below_threshold,mbpp_179,0.461538,mbpp_887,0.428571,mbpp_600,0.416667
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_62,1,8,0.487179,mbpp_179,False,below_threshold,mbpp_179,0.487179,mbpp_887,0.457143,mbpp_600,0.444444
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_62,2,8,0.487179,mbpp_179,False,below_threshold,mbpp_179,0.487179,mbpp_887,0.457143,mbpp_600,0.444444
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_63,0,5,0.355932,mbpp_451,False,below_threshold,mbpp_451,0.355932,mbpp_226,0.301587,mbpp_668,0.265306
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_63,1,8,0.367816,mbpp_748,False,below_threshold,mbpp_748,0.367816,mbpp_305,0.287356,mbpp_118,0.283951
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_63,2,6,0.274194,mbpp_451,False,below_threshold,mbpp_451,0.274194,mbpp_11,0.25,mbpp_678,0.25
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_64,0,5,0.55102,mbpp_366,True,ngram>=0.5,mbpp_366,0.55102,mbpp_629,0.488372,mbpp_592,0.454545
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_64,1,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_64,2,8,0.543478,mbpp_573,True,ngram>=0.5,mbpp_573,0.543478,mbpp_366,0.47619,mbpp_463,0.470588
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_65,0,4,0.333333,mbpp_818,False,below_threshold,mbpp_818,0.333333,mbpp_478,0.3,mbpp_226,0.269841
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_65,1,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_65,2,7,0.416667,mbpp_448,False,below_threshold,mbpp_448,0.416667,mbpp_917,0.352941,mbpp_478,0.344828
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_66,0,1,0.180556,mbpp_435,False,below_threshold,mbpp_435,0.180556,mbpp_278,0.178947,mbpp_101,0.172414
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_66,1,8,0.565217,mbpp_105,True,ngram>=0.5,mbpp_105,0.565217,mbpp_793,0.487179,mbpp_329,0.439024
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_66,2,3,0.487179,mbpp_793,False,below_threshold,mbpp_793,0.487179,mbpp_329,0.439024,mbpp_673,0.414634
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_67,0,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_67,1,5,0.298246,mbpp_11,False,below_threshold,mbpp_11,0.298246,mbpp_973,0.283333,mbpp_179,0.283019
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_67,2,5,0.444444,mbpp_305,False,below_threshold,mbpp_305,0.444444,mbpp_118,0.263158,mbpp_748,0.261364
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_68,0,5,0.404255,mbpp_165,False,below_threshold,mbpp_165,0.404255,mbpp_211,0.388889,mbpp_714,0.388889
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_68,1,8,0.423729,mbpp_183,False,below_threshold,mbpp_183,0.423729,mbpp_165,0.404255,mbpp_659,0.396825
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_68,2,7,0.472727,mbpp_183,False,below_threshold,mbpp_183,0.472727,mbpp_165,0.404255,mbpp_659,0.396825
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_69,0,4,0.342857,mbpp_582,False,below_threshold,mbpp_582,0.342857,mbpp_301,0.27027,mbpp_902,0.253165
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_69,1,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_69,2,4,0.342857,mbpp_582,False,below_threshold,mbpp_582,0.342857,mbpp_13,0.291262,mbpp_301,0.27027
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_70,0,8,0.405405,mbpp_887,False,below_threshold,mbpp_887,0.405405,mbpp_600,0.394737,mbpp_3,0.372093
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_70,1,5,0.405405,mbpp_887,False,below_threshold,mbpp_887,0.405405,mbpp_600,0.394737,mbpp_3,0.372093
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_70,2,8,0.405405,mbpp_887,False,below_threshold,mbpp_887,0.405405,mbpp_600,0.394737,mbpp_3,0.372093
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_71,0,8,0.361905,mbpp_41,False,below_threshold,mbpp_41,0.361905,mbpp_143,0.353535,mbpp_597,0.346535
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_71,1,8,0.359551,mbpp_221,False,below_threshold,mbpp_221,0.359551,mbpp_908,0.354167,mbpp_306,0.342857
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_71,2,8,0.320513,mbpp_680,False,below_threshold,mbpp_680,0.320513,mbpp_524,0.3,mbpp_306,0.295918
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_72,0,4,0.318182,mbpp_591,False,below_threshold,mbpp_591,0.318182,mbpp_505,0.315789,mbpp_558,0.314815
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_72,1,1,0.306452,mbpp_558,False,below_threshold,mbpp_558,0.306452,mbpp_798,0.220339,mbpp_494,0.219178
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_72,2,3,0.314815,mbpp_558,False,below_threshold,mbpp_558,0.314815,mbpp_505,0.314286,mbpp_798,0.303571
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_73,0,5,0.225806,mbpp_387,False,below_threshold,mbpp_387,0.225806,mbpp_477,0.171875,mbpp_165,0.171429
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_73,1,5,0.220779,mbpp_226,False,below_threshold,mbpp_226,0.220779,mbpp_352,0.220588,mbpp_818,0.186441
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_73,2,8,0.225806,mbpp_387,False,below_threshold,mbpp_387,0.225806,mbpp_602,0.191781,mbpp_678,0.185714
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_74,0,2,0.307692,mbpp_688,False,below_threshold,mbpp_688,0.307692,mbpp_876,0.3,mbpp_796,0.277108
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_74,1,4,0.282051,mbpp_796,False,below_threshold,mbpp_796,0.282051,mbpp_301,0.227848,mbpp_945,0.21519
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_74,2,3,0.263158,mbpp_902,False,below_threshold,mbpp_902,0.263158,mbpp_796,0.240741,mbpp_152,0.2
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_75,0,5,0.309524,mbpp_211,False,below_threshold,mbpp_211,0.309524,mbpp_714,0.309524,mbpp_204,0.304348
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_75,1,5,0.309524,mbpp_211,False,below_threshold,mbpp_211,0.309524,mbpp_714,0.309524,mbpp_204,0.304348
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_75,2,4,0.285714,mbpp_417,False,below_threshold,mbpp_417,0.285714,mbpp_446,0.261364,mbpp_13,0.245283
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_76,0,8,0.385246,mbpp_265,False,below_threshold,mbpp_265,0.385246,mbpp_195,0.366197,mbpp_46,0.344262
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_76,1,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_76,2,8,0.421687,mbpp_221,False,below_threshold,mbpp_221,0.421687,mbpp_143,0.413793,mbpp_41,0.4
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_77,0,5,0.27451,mbpp_748,False,below_threshold,mbpp_748,0.27451,mbpp_604,0.255814,mbpp_667,0.253333
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_77,1,6,0.322917,mbpp_748,False,below_threshold,mbpp_748,0.322917,mbpp_305,0.263158,mbpp_776,0.22807
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_77,2,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_78,0,4,0.322034,mbpp_847,False,below_threshold,mbpp_847,0.322034,mbpp_659,0.3125,mbpp_798,0.310345
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_78,1,8,0.322034,mbpp_847,False,below_threshold,mbpp_847,0.322034,mbpp_659,0.3125,mbpp_798,0.310345
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_78,2,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_79,0,2,0.367647,mbpp_22,False,below_threshold,mbpp_22,0.367647,mbpp_701,0.338028,mbpp_847,0.305085
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_79,1,3,0.37931,mbpp_701,False,below_threshold,mbpp_701,0.37931,mbpp_798,0.375,mbpp_22,0.367647
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_79,2,7,0.37931,mbpp_701,False,below_threshold,mbpp_701,0.37931,mbpp_798,0.375,mbpp_847,0.36
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_80,0,3,0.205479,mbpp_238,False,below_threshold,mbpp_238,0.205479,mbpp_207,0.205128,mbpp_435,0.2
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_80,1,7,0.254237,mbpp_9,False,below_threshold,mbpp_9,0.254237,mbpp_877,0.253968,mbpp_207,0.239437
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_80,2,8,0.277778,mbpp_395,False,below_threshold,mbpp_395,0.277778,mbpp_131,0.275862,mbpp_602,0.272727
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_81,0,8,0.333333,mbpp_554,False,below_threshold,mbpp_554,0.333333,mbpp_281,0.323529,mbpp_253,0.30303
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_81,1,8,0.365854,mbpp_706,False,below_threshold,mbpp_706,0.365854,mbpp_751,0.3625,mbpp_152,0.333333
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_81,2,4,0.314286,mbpp_45,False,below_threshold,mbpp_45,0.314286,mbpp_68,0.294118,mbpp_597,0.275862
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_82,0,6,0.28,mbpp_482,False,below_threshold,mbpp_482,0.28,mbpp_885,0.258065,mbpp_930,0.257576
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_82,1,8,0.283019,mbpp_204,False,below_threshold,mbpp_204,0.283019,mbpp_482,0.28,mbpp_930,0.265625
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_82,2,8,0.28,mbpp_482,False,below_threshold,mbpp_482,0.28,mbpp_930,0.257576,mbpp_204,0.254545
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_83,0,7,0.396552,mbpp_659,False,below_threshold,mbpp_659,0.396552,mbpp_847,0.377358,mbpp_798,0.339623
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_83,1,4,0.396552,mbpp_659,False,below_threshold,mbpp_659,0.396552,mbpp_466,0.323529,mbpp_612,0.317647
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_83,2,6,0.39759,mbpp_152,False,below_threshold,mbpp_152,0.39759,mbpp_659,0.396552,mbpp_41,0.395604
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_84,0,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_84,1,5,0.216867,mbpp_301,False,below_threshold,mbpp_301,0.216867,mbpp_902,0.208333,mbpp_263,0.195652
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_84,2,4,0.15493,mbpp_436,False,below_threshold,mbpp_436,0.15493,mbpp_501,0.147059,mbpp_588,0.147059
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_85,0,8,0.303571,mbpp_891,False,below_threshold,mbpp_891,0.303571,mbpp_874,0.292308,mbpp_532,0.28169
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_85,1,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_85,2,8,0.274194,mbpp_891,False,below_threshold,mbpp_891,0.274194,mbpp_683,0.203125,mbpp_56,0.2
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_86,0,3,0.26506,mbpp_940,False,below_threshold,mbpp_940,0.26506,mbpp_505,0.259259,mbpp_603,0.253165
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_86,1,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_86,2,2,0.282609,mbpp_371,False,below_threshold,mbpp_371,0.282609,mbpp_152,0.263736,mbpp_659,0.25641
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_87,0,4,0.389474,mbpp_612,False,below_threshold,mbpp_612,0.389474,mbpp_183,0.349398,mbpp_143,0.318182
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_87,1,4,0.349398,mbpp_366,False,below_threshold,mbpp_366,0.349398,mbpp_586,0.346667,mbpp_554,0.333333
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_87,2,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_88,0,8,0.404255,mbpp_204,False,below_threshold,mbpp_204,0.404255,mbpp_331,0.34,mbpp_684,0.339623
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_88,1,3,0.375,mbpp_204,False,below_threshold,mbpp_204,0.375,mbpp_30,0.338462,mbpp_331,0.326531
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_88,2,6,0.375,mbpp_204,False,below_threshold,mbpp_204,0.375,mbpp_30,0.338462,mbpp_684,0.327273
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_89,0,5,0.409639,mbpp_152,False,below_threshold,mbpp_152,0.409639,mbpp_536,0.364706,mbpp_597,0.359551
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_89,1,6,0.357143,mbpp_847,False,below_threshold,mbpp_847,0.357143,mbpp_659,0.34375,mbpp_591,0.333333
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_89,2,5,0.316667,mbpp_790,False,below_threshold,mbpp_790,0.316667,mbpp_775,0.3,mbpp_221,0.292308
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_90,0,8,0.315789,mbpp_83,False,below_threshold,mbpp_83,0.315789,mbpp_602,0.313433,mbpp_396,0.272727
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_90,1,2,0.243243,mbpp_396,False,below_threshold,mbpp_396,0.243243,mbpp_602,0.225,mbpp_83,0.217391
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_90,2,5,0.230769,mbpp_226,False,below_threshold,mbpp_226,0.230769,mbpp_845,0.210526,mbpp_913,0.2
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_91,0,8,0.416667,mbpp_723,False,below_threshold,mbpp_723,0.416667,mbpp_183,0.391304,mbpp_446,0.390244
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_91,1,7,0.391304,mbpp_183,False,below_threshold,mbpp_183,0.391304,mbpp_723,0.329412,mbpp_54,0.328947
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_91,2,8,0.394366,mbpp_183,False,below_threshold,mbpp_183,0.394366,mbpp_723,0.329412,mbpp_751,0.325
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_92,0,4,0.342105,mbpp_572,False,below_threshold,mbpp_572,0.342105,mbpp_514,0.323944,mbpp_953,0.31746
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_92,1,5,0.407895,mbpp_881,False,below_threshold,mbpp_881,0.407895,mbpp_340,0.3625,mbpp_554,0.353846
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_92,2,5,0.346154,mbpp_505,False,below_threshold,mbpp_505,0.346154,mbpp_428,0.325581,mbpp_45,0.319444
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_93,0,8,0.37037,mbpp_414,False,below_threshold,mbpp_414,0.37037,mbpp_867,0.337662,mbpp_881,0.3375
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_93,1,7,0.380435,mbpp_723,False,below_threshold,mbpp_723,0.380435,mbpp_706,0.373494,mbpp_942,0.365591
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_93,2,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_94,0,6,0.344828,mbpp_352,False,below_threshold,mbpp_352,0.344828,mbpp_305,0.245098,mbpp_748,0.240741
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_94,1,7,0.310345,mbpp_352,False,below_threshold,mbpp_352,0.310345,mbpp_708,0.270588,mbpp_892,0.265957
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_94,2,4,0.389831,mbpp_352,False,below_threshold,mbpp_352,0.389831,mbpp_818,0.245614,mbpp_526,0.215909
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_95,0,4,0.243902,mbpp_659,False,below_threshold,mbpp_659,0.243902,mbpp_66,0.237288,mbpp_54,0.231579
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_95,1,3,0.208333,mbpp_505,False,below_threshold,mbpp_505,0.208333,mbpp_90,0.202532,mbpp_947,0.202532
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_95,2,0,0.0,,False,no_asserts,,,,,,
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_96,0,7,0.321839,mbpp_152,False,below_threshold,mbpp_152,0.321839,mbpp_597,0.307692,mbpp_466,0.282051
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_96,1,6,0.433333,mbpp_597,False,below_threshold,mbpp_597,0.433333,mbpp_635,0.376471,mbpp_152,0.375
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_96,2,8,0.362637,mbpp_908,False,below_threshold,mbpp_908,0.362637,mbpp_152,0.352273,mbpp_661,0.346535
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_97,0,3,0.234783,mbpp_417,False,below_threshold,mbpp_417,0.234783,mbpp_945,0.211009,mbpp_796,0.210526
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_97,1,7,0.176471,mbpp_13,False,below_threshold,mbpp_13,0.176471,mbpp_758,0.172185,mbpp_779,0.172185
Qwen/Qwen2.5-Coder-1.5B-Instruct,0.5,mbpp,private_97,2,6,0.163265,mbpp_250,False,below_threshold,mbpp_250,0.163265,mbpp_417,0.154412,mbpp_841,0.153061
