model,temperature,reference_dataset,private_id,sample_id,n_generated_asserts,max_ngram_score,max_ngram_ref_id,leaked,leak_reason,top1_ref_id,top1_ngram,top2_ref_id,top2_ngram,top3_ref_id,top3_ngram
bigcode/starcoder2-3b,0.2,humaneval,private_100,1,7,0.544118,humaneval_135,True,ngram>=0.5,humaneval_135,0.544118,humaneval_145,0.52,humaneval_69,0.513889
bigcode/starcoder2-3b,0.2,humaneval,private_101,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_101,1,1,0.163121,humaneval_28,False,below_threshold,humaneval_28,0.163121,humaneval_117,0.157534,humaneval_149,0.148148
bigcode/starcoder2-3b,0.2,humaneval,private_102,0,8,0.4375,humaneval_126,False,below_threshold,humaneval_126,0.4375,humaneval_70,0.382022,humaneval_57,0.361446
bigcode/starcoder2-3b,0.2,humaneval,private_102,1,7,0.44898,humaneval_145,False,below_threshold,humaneval_145,0.44898,humaneval_135,0.413043,humaneval_69,0.395833
bigcode/starcoder2-3b,0.2,humaneval,private_103,0,1,0.145455,humaneval_24,False,below_threshold,humaneval_24,0.145455,humaneval_39,0.145455,humaneval_41,0.145455
bigcode/starcoder2-3b,0.2,humaneval,private_103,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_104,0,8,0.152542,humaneval_39,False,below_threshold,humaneval_39,0.152542,humaneval_36,0.15,humaneval_59,0.15
bigcode/starcoder2-3b,0.2,humaneval,private_104,1,8,0.152542,humaneval_39,False,below_threshold,humaneval_39,0.152542,humaneval_36,0.15,humaneval_59,0.15
bigcode/starcoder2-3b,0.2,humaneval,private_105,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_105,1,5,0.447368,humaneval_73,False,below_threshold,humaneval_73,0.447368,humaneval_145,0.444444,humaneval_70,0.423529
