model,temperature,reference_dataset,private_id,sample_id,n_generated_asserts,max_ngram_score,max_ngram_ref_id,leaked,leak_reason,top1_ref_id,top1_ngram,top2_ref_id,top2_ngram,top3_ref_id,top3_ngram
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_60,1,5,0.177778,mbpp_407,False,below_threshold,mbpp_407,0.177778,mbpp_411,0.172414,mbpp_96,0.166667
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_60,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_61,0,5,0.278689,mbpp_868,False,below_threshold,mbpp_868,0.278689,mbpp_79,0.271186,mbpp_125,0.258065
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_61,1,5,0.404255,mbpp_868,False,below_threshold,mbpp_868,0.404255,mbpp_125,0.32,mbpp_964,0.319149
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_61,2,6,0.404255,mbpp_868,False,below_threshold,mbpp_868,0.404255,mbpp_125,0.32,mbpp_964,0.319149
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_62,0,6,0.275,mbpp_179,False,below_threshold,mbpp_179,0.275,mbpp_279,0.268293,mbpp_11,0.230769
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_62,1,5,0.333333,mbpp_179,False,below_threshold,mbpp_179,0.333333,mbpp_885,0.333333,mbpp_887,0.292683
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_62,2,6,0.275,mbpp_179,False,below_threshold,mbpp_179,0.275,mbpp_279,0.268293,mbpp_77,0.238095
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_63,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_63,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_63,2,4,0.269841,mbpp_451,False,below_threshold,mbpp_451,0.269841,mbpp_678,0.269231,mbpp_84,0.232558
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_64,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_64,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_64,2,5,0.558824,mbpp_798,True,ngram>=0.5,mbpp_798,0.558824,mbpp_573,0.55814,mbpp_847,0.486486
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_65,0,6,0.340909,mbpp_818,False,below_threshold,mbpp_818,0.340909,mbpp_495,0.277778,mbpp_478,0.27451
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_65,1,5,0.318182,mbpp_477,False,below_threshold,mbpp_477,0.318182,mbpp_478,0.3,mbpp_937,0.275862
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_65,2,4,0.254545,mbpp_477,False,below_threshold,mbpp_477,0.254545,mbpp_478,0.245902,mbpp_937,0.234375
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_66,0,3,0.463415,mbpp_847,False,below_threshold,mbpp_847,0.463415,mbpp_798,0.45,mbpp_45,0.418605
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_66,1,5,0.47541,mbpp_825,False,below_threshold,mbpp_825,0.47541,mbpp_847,0.463415,mbpp_798,0.45
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_66,2,2,0.378378,mbpp_435,False,below_threshold,mbpp_435,0.378378,mbpp_692,0.309524,mbpp_793,0.285714
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_67,0,6,0.2,mbpp_305,False,below_threshold,mbpp_305,0.2,mbpp_813,0.188679,mbpp_937,0.185185
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_67,1,6,0.269231,mbpp_11,False,below_threshold,mbpp_11,0.269231,mbpp_937,0.2,mbpp_305,0.19697
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_67,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_68,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_68,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_68,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_69,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_69,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_69,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_70,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_70,1,7,0.390244,mbpp_909,False,below_threshold,mbpp_909,0.390244,mbpp_100,0.3125,mbpp_485,0.254237
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_70,2,7,0.380952,mbpp_909,False,below_threshold,mbpp_909,0.380952,mbpp_100,0.306122,mbpp_485,0.25
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_71,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_71,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_71,2,4,0.329897,mbpp_306,False,below_threshold,mbpp_306,0.329897,mbpp_524,0.315789,mbpp_908,0.311111
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_72,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_72,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_72,2,6,0.317073,mbpp_644,False,below_threshold,mbpp_644,0.317073,mbpp_469,0.315789,mbpp_706,0.307692
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_73,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_73,1,5,0.246377,mbpp_11,False,below_threshold,mbpp_11,0.246377,mbpp_937,0.24,mbpp_546,0.206897
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_73,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_74,0,1,0.166667,mbpp_346,False,below_threshold,mbpp_346,0.166667,mbpp_221,0.159091,mbpp_952,0.159091
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_74,1,4,0.282051,mbpp_796,False,below_threshold,mbpp_796,0.282051,mbpp_902,0.255319,mbpp_301,0.240964
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_74,2,1,0.183099,mbpp_659,False,below_threshold,mbpp_659,0.183099,mbpp_847,0.181818,mbpp_798,0.169231
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_75,0,6,0.433333,mbpp_211,False,below_threshold,mbpp_211,0.433333,mbpp_714,0.433333,mbpp_5,0.393939
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_75,1,3,0.206897,mbpp_211,False,below_threshold,mbpp_211,0.206897,mbpp_714,0.206897,mbpp_5,0.20339
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_75,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_76,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_76,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_76,2,2,0.296296,mbpp_657,False,below_threshold,mbpp_657,0.296296,mbpp_479,0.272727,mbpp_46,0.269841
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_77,0,4,0.294118,mbpp_973,False,below_threshold,mbpp_973,0.294118,mbpp_937,0.28125,mbpp_131,0.268657
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_77,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_77,2,2,0.16,mbpp_937,False,below_threshold,mbpp_937,0.16,mbpp_849,0.142857,mbpp_607,0.141509
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_78,0,4,0.368421,mbpp_953,False,below_threshold,mbpp_953,0.368421,mbpp_380,0.36,mbpp_659,0.358974
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_78,1,6,0.297619,mbpp_371,False,below_threshold,mbpp_371,0.297619,mbpp_648,0.284091,mbpp_505,0.278481
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_78,2,3,0.341772,mbpp_572,False,below_threshold,mbpp_572,0.341772,mbpp_659,0.333333,mbpp_505,0.325
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_79,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_79,1,2,0.143939,mbpp_544,False,below_threshold,mbpp_544,0.143939,mbpp_739,0.142857,mbpp_712,0.140187
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_79,2,1,0.337209,mbpp_662,False,below_threshold,mbpp_662,0.337209,mbpp_12,0.28,mbpp_872,0.271605
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_80,0,3,0.253968,mbpp_678,False,below_threshold,mbpp_678,0.253968,mbpp_11,0.25,mbpp_602,0.238806
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_80,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_80,2,7,0.235294,mbpp_435,False,below_threshold,mbpp_435,0.235294,mbpp_577,0.220339,mbpp_692,0.218182
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_81,0,6,0.420455,mbpp_41,False,below_threshold,mbpp_41,0.420455,mbpp_635,0.416667,mbpp_372,0.402299
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_81,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_81,2,6,0.420455,mbpp_41,False,below_threshold,mbpp_41,0.420455,mbpp_635,0.416667,mbpp_372,0.402299
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_82,0,4,0.290323,mbpp_930,False,below_threshold,mbpp_930,0.290323,mbpp_204,0.288462,mbpp_83,0.264151
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_82,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_82,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_83,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_83,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_83,2,5,0.43038,mbpp_152,False,below_threshold,mbpp_152,0.43038,mbpp_943,0.395833,mbpp_41,0.391304
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_84,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_84,1,3,0.180556,mbpp_505,False,below_threshold,mbpp_505,0.180556,mbpp_798,0.178571,mbpp_659,0.174603
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_84,2,8,0.25641,mbpp_687,False,below_threshold,mbpp_687,0.25641,mbpp_849,0.242424,mbpp_926,0.23913
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_85,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_85,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_85,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_86,0,6,0.373737,mbpp_943,False,below_threshold,mbpp_943,0.373737,mbpp_41,0.371134,mbpp_635,0.365591
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_86,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_86,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_87,0,6,0.307692,mbpp_417,False,below_threshold,mbpp_417,0.307692,mbpp_966,0.263158,mbpp_945,0.25
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_87,1,2,0.309735,mbpp_143,False,below_threshold,mbpp_143,0.309735,mbpp_723,0.306452,mbpp_240,0.291667
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_87,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_88,0,7,0.426087,mbpp_186,False,below_threshold,mbpp_186,0.426087,mbpp_607,0.417391,mbpp_204,0.354167
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_88,1,2,0.326531,mbpp_331,False,below_threshold,mbpp_331,0.326531,mbpp_211,0.318182,mbpp_714,0.318182
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_88,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_89,0,2,0.342105,mbpp_940,False,below_threshold,mbpp_940,0.342105,mbpp_428,0.313953,mbpp_825,0.309524
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_89,1,1,0.264706,mbpp_953,False,below_threshold,mbpp_953,0.264706,mbpp_659,0.26087,mbpp_790,0.25
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_89,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_90,0,5,0.343284,mbpp_602,False,below_threshold,mbpp_602,0.343284,mbpp_396,0.253521,mbpp_83,0.25
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_90,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_90,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_91,0,5,0.391304,mbpp_183,False,below_threshold,mbpp_183,0.391304,mbpp_959,0.342105,mbpp_446,0.337349
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_91,1,3,0.309091,mbpp_256,False,below_threshold,mbpp_256,0.309091,mbpp_211,0.306122,mbpp_714,0.306122
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_91,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_92,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_92,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_92,2,5,0.428571,mbpp_865,False,below_threshold,mbpp_865,0.428571,mbpp_152,0.380435,mbpp_689,0.361702
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_93,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_93,1,1,0.166667,mbpp_270,False,below_threshold,mbpp_270,0.166667,mbpp_853,0.166667,mbpp_701,0.164179
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_93,2,6,0.416667,mbpp_723,False,below_threshold,mbpp_723,0.416667,mbpp_635,0.406977,mbpp_426,0.4
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_94,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_94,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_94,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_95,0,2,0.260274,mbpp_841,False,below_threshold,mbpp_841,0.260274,mbpp_516,0.259259,mbpp_659,0.257143
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_95,1,4,0.177778,mbpp_546,False,below_threshold,mbpp_546,0.177778,mbpp_11,0.17284,mbpp_937,0.160494
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_95,2,3,0.198113,mbpp_54,False,below_threshold,mbpp_54,0.198113,mbpp_659,0.195652,mbpp_505,0.192308
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_96,0,6,0.307692,mbpp_371,False,below_threshold,mbpp_371,0.307692,mbpp_469,0.301205,mbpp_149,0.301075
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_96,1,6,0.325581,mbpp_916,False,below_threshold,mbpp_916,0.325581,mbpp_469,0.317073,mbpp_371,0.311111
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_96,2,5,0.325581,mbpp_916,False,below_threshold,mbpp_916,0.325581,mbpp_469,0.313253,mbpp_371,0.307692
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_97,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_97,1,1,0.285714,mbpp_498,False,below_threshold,mbpp_498,0.285714,mbpp_849,0.285714,mbpp_735,0.282051
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_97,2,2,0.19403,mbpp_211,False,below_threshold,mbpp_211,0.19403,mbpp_714,0.19403,mbpp_5,0.185714
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_98,0,5,0.289855,mbpp_183,False,below_threshold,mbpp_183,0.289855,mbpp_697,0.268657,mbpp_798,0.254237
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_98,1,3,0.285714,mbpp_54,False,below_threshold,mbpp_54,0.285714,mbpp_659,0.253731,mbpp_183,0.253333
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_98,2,6,0.285714,mbpp_126,False,below_threshold,mbpp_126,0.285714,mbpp_849,0.25,mbpp_295,0.241379
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_99,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_99,1,2,0.265625,mbpp_937,False,below_threshold,mbpp_937,0.265625,mbpp_168,0.246154,mbpp_11,0.242857
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_99,2,5,0.204545,mbpp_332,False,below_threshold,mbpp_332,0.204545,mbpp_168,0.19697,mbpp_546,0.185185
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_100,0,1,0.217391,mbpp_487,False,below_threshold,mbpp_487,0.217391,mbpp_368,0.2,mbpp_613,0.195652
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_100,1,3,0.27027,mbpp_221,False,below_threshold,mbpp_221,0.27027,mbpp_487,0.269231,mbpp_953,0.263158
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_100,2,1,0.326531,mbpp_971,False,below_threshold,mbpp_971,0.326531,mbpp_164,0.22449,mbpp_825,0.220339
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_101,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_101,1,2,0.228571,mbpp_818,False,below_threshold,mbpp_818,0.228571,mbpp_913,0.228571,mbpp_829,0.176471
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_101,2,4,0.208333,mbpp_868,False,below_threshold,mbpp_868,0.208333,mbpp_350,0.197183,mbpp_782,0.180556
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_102,0,5,0.391892,mbpp_22,False,below_threshold,mbpp_22,0.391892,mbpp_730,0.383838,mbpp_536,0.376471
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_102,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_102,2,1,0.358025,mbpp_22,False,below_threshold,mbpp_22,0.358025,mbpp_819,0.3,mbpp_658,0.267442
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_103,0,5,0.336538,mbpp_417,False,below_threshold,mbpp_417,0.336538,mbpp_174,0.323741,mbpp_653,0.304054
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_103,1,4,0.27907,mbpp_143,False,below_threshold,mbpp_143,0.27907,mbpp_183,0.238636,mbpp_527,0.235955
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_103,2,3,0.23,mbpp_417,False,below_threshold,mbpp_417,0.23,mbpp_796,0.215909,mbpp_945,0.211765
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_104,0,4,0.319149,mbpp_318,False,below_threshold,mbpp_318,0.319149,mbpp_131,0.290323,mbpp_217,0.242857
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_104,1,1,0.264151,mbpp_318,False,below_threshold,mbpp_318,0.264151,mbpp_131,0.209677,mbpp_309,0.2
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_104,2,3,0.328125,mbpp_937,False,below_threshold,mbpp_937,0.328125,mbpp_318,0.218182,mbpp_546,0.2125
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_105,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_105,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.5,mbpp,private_105,2,0,0.0,,False,no_asserts,,,,,,
