model,temperature,reference_dataset,private_id,sample_id,n_generated_asserts,max_ngram_score,max_ngram_ref_id,leaked,leak_reason,top1_ref_id,top1_ngram,top2_ref_id,top2_ngram,top3_ref_id,top3_ngram
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_94,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_95,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_95,1,3,0.231884,humaneval_88,False,below_threshold,humaneval_88,0.231884,humaneval_129,0.227848,humaneval_68,0.225352
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_96,0,6,0.333333,humaneval_70,False,below_threshold,humaneval_70,0.333333,humaneval_116,0.328947,humaneval_26,0.328767
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_96,1,5,0.328947,humaneval_70,False,below_threshold,humaneval_70,0.328947,humaneval_26,0.328767,humaneval_116,0.324675
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_97,0,6,0.148649,humaneval_99,False,below_threshold,humaneval_99,0.148649,humaneval_39,0.142857,humaneval_83,0.142857
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_97,1,6,0.152778,humaneval_41,False,below_threshold,humaneval_41,0.152778,humaneval_49,0.144737,humaneval_24,0.138889
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_98,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_98,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_99,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_99,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_100,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_100,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_101,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_101,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_102,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_102,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_103,0,4,0.263158,humaneval_111,False,below_threshold,humaneval_111,0.263158,humaneval_129,0.195122,humaneval_22,0.176471
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_103,1,4,0.214876,humaneval_111,False,below_threshold,humaneval_111,0.214876,humaneval_22,0.196078,humaneval_87,0.193548
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_104,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_104,1,1,0.174603,humaneval_66,False,below_threshold,humaneval_66,0.174603,humaneval_86,0.169231,humaneval_41,0.157895
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_105,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,humaneval,private_105,1,0,0.0,,False,no_asserts,,,,,,
